generation,sigma,k,samples,learning,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
0,0.4,50,1000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4,50,1000,10,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.0160183358666,0.00982908570455,0.00561760206814,0.00319479959489,0.00179952447826,0.000952874532705,0.000638224753053,0.000343768914483,0.000191071227299,0.000100780420964,8.59469313516e-05,7.13223641283e-05,4.24794676602e-05,1.40316793629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4,50,1000,10,0.0606836436704,0.0544525110183,0.0496322061912,0.0456272772058,0.0421219618955,0.0391300585931,0.0365778388096,0.0344118668463,0.0324127152609,0.0306433135016,0.0290752218927,0.0276217746722,0.0262662177009,0.0250629670594,0.0238955055893,0.0228176365708,0.0218104257946,0.0208901035092,0.0199996301821,0.0191627090658,0.0183334646593,0.0176220678958,0.0168895373452,0.0161700826633,0.0155321220776,0.0148604151399,0.0142474260287,0.0136328624689,0.0130506729852,0.0125101465959,0.011976170241,0.0114349836269,0.0109499594246,0.0104575231469,0.0100113664735,0.00956402922463,0.00911929357943,0.00866807680206,0.00826159544117,0.0078571183765,0.00744325498391,0.00703053714934,0.00665780537292,0.00628044409889,0.00593231937704,0.00555978905962,0.005206867424,0.00487656222627,0.00455298671221,0.004233206543,0.00389524074222,0.00357384197101,0.00327332891399,0.00298140792461,0.00268539300409,0.00239357836959,0.00210047405111,0.00180745836434,0.00153505763788,0.00127602819689,0.00100930587215,0.000741181219231,0.000519890441314,0.000343852312204,0.000227331328202,0.000152290334347,9.94160385048e-05,6.22029542831e-05,3.96922081644e-05,2.46990832866e-05,1.62017396812e-05,1.03930543574e-05,6.42055375424e-06,3.32864903931e-06,1.79240784044e-06,9.01491186647e-07,5.53682636588e-07,2.4750532017e-07,9.87113164821e-08,5.47936061707e-08,2.92256406704e-08,1.94062062826e-08,7.3710164929e-09,4.16195243353e-09,2.23258094867e-09,1.54079739882e-09,1.66059710275e-10,1.66059710275e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4,50,1000,10,0.127650654241,0.104044716853,0.0869233651521,0.0736128511591,0.0626566559147,0.0539343375229,0.0470160222385,0.0415005428339,0.036665833843,0.0327005279515,0.0293904253453,0.0264970101018,0.0239296250713,0.021782016635,0.0197972682839,0.0180457203149,0.0164862803183,0.0151336601151,0.0138852687803,0.0127610270124,0.0116889881995,0.0108149788572,0.00995280916799,0.00913873959974,0.00844784197767,0.00774728860316,0.00713578662603,0.00654938732315,0.00601628230382,0.00554506117346,0.0050951007148,0.00466015236005,0.00428998825474,0.00392928774758,0.00361657225797,0.00331554254928,0.00303013075392,0.00275266699628,0.0025137123059,0.00228783635504,0.00206882941733,0.00185975604953,0.00168104879625,0.00150898993962,0.00135984250101,0.00120852462823,0.00107392541274,0.000955261742695,0.000846169621094,0.000744757729271,0.000644721609573,0.000556105321681,0.000479965817751,0.000411041805505,0.000347287008441,0.000289331412685,0.000236918206684,0.000190305490051,0.000152446572768,0.000120916797991,9.26165852743e-05,6.86997431038e-05,5.00272131075e-05,3.47156611811e-05,2.42589660487e-05,1.71846036052e-05,1.17930917125e-05,7.85683967931e-06,5.25926786856e-06,3.41506577905e-06,2.29304191243e-06,1.5021437201e-06,9.42707061184e-07,5.44790133004e-07,3.32463958027e-07,1.91287535313e-07,1.2135428907e-07,6.16133480413e-08,3.12049585171e-08,1.8436864593e-08,1.02926597391e-08,6.77699176727e-09,3.21961334615e-09,1.80670104893e-09,9.95334796994e-10,6.39177950075e-10,2.45129273719e-10,1.3992155704e-10,4.96524837358e-11,2.59094475416e-11,1.38879485032e-11,8.39101407968e-12,5.35175053481e-12,2.65911200359e-12,7.12641862883e-13,1.56860494412e-13,1.46073192071e-13,4.53209284408e-14,3.48680479739e-15,0.0
4,0.4,50,1000,10,0.199692547822,0.150036443322,0.115941370039,0.0909406719516,0.0714576915215,0.0569273936417,0.0461882302648,0.0381358526195,0.0314109000642,0.02632891103,0.0223448196581,0.0190726324758,0.0163122708466,0.0141490724206,0.0122446067357,0.0106394953921,0.00927789360696,0.00816283598105,0.00718017341922,0.00633337310988,0.0055550411367,0.00495188375566,0.00438236605071,0.00386435395354,0.0034434624333,0.00303115364023,0.00268659587851,0.00236988910148,0.00209271292249,0.00185934192483,0.00164323841364,0.00144371646989,0.00128204940738,0.00113030386525,0.00100395577057,0.00088666266075,0.000780315950593,0.000680755617937,0.000598403805047,0.00052402243904,0.000455314508129,0.00039209475163,0.000340560046707,0.000292975713092,0.000253918979409,0.000216019742176,0.000184081584767,0.000157242648054,0.000133767508872,0.000112940616216,9.34771497424e-05,7.71256354031e-05,6.39107670701e-05,5.24719550528e-05,4.25645210132e-05,3.39863031476e-05,2.6749639727e-05,2.07276240191e-05,1.61734014041e-05,1.26039151561e-05,9.53523098033e-06,7.05349518471e-06,5.17088679125e-06,3.62954290754e-06,2.58140781739e-06,1.86537043905e-06,1.31477960856e-06,9.03373894532e-07,6.21595213648e-07,4.13178019984e-07,2.84586729847e-07,1.91928399207e-07,1.22536470546e-07,7.43797878391e-08,4.7403149322e-08,2.87981813915e-08,1.8697713201e-08,1.02782151189e-08,5.75442162128e-09,3.52416317247e-09,2.05756937724e-09,1.35472828693e-09,7.19493698316e-10,4.24541565875e-10,2.44323639579e-10,1.57383800586e-10,7.40756089952e-11,4.33564789367e-11,2.02244788464e-11,1.13272161478e-11,6.39550213509e-12,3.84022574718e-12,2.43371859455e-12,1.28178018006e-12,4.63435631503e-13,1.70539851715e-13,1.22590714842e-13,5.5714961122e-14,2.25369240813e-14,1.21120824997e-14
5,0.4,50,1000,10,0.262296883313,0.184616482211,0.133607465941,0.0979926856786,0.0714931019672,0.052843277721,0.0399289013434,0.0307869388493,0.0234740858438,0.0184007771245,0.0146749850047,0.0118118734711,0.00951742801922,0.00784831489983,0.00644859623844,0.00532418565529,0.00441499975815,0.00372006521176,0.00313392931634,0.00265286592658,0.00222616364203,0.00191209798181,0.00162902225142,0.00138052994499,0.00118748511584,0.00100407030275,0.000857398455206,0.000727867610073,0.000618345597731,0.000530663217957,0.000451710119811,0.00038203936563,0.000328170321735,0.000279329782374,0.000240157533464,0.00020495342613,0.000174378354065,0.000146698658899,0.000124621879399,0.000105472685568,8.85433610149e-05,7.34390294684e-05,6.16229967786e-05,5.10779946621e-05,4.28366048649e-05,3.51298843199e-05,2.89393984606e-05,2.39349783747e-05,1.97244529927e-05,1.61217971748e-05,1.28974369387e-05,1.02967107029e-05,8.28703865141e-06,6.59429930851e-06,5.20076935509e-06,4.02597738187e-06,3.08699276942e-06,2.33753561864e-06,1.79493630727e-06,1.38448080812e-06,1.03829034116e-06,7.64478433183e-07,5.59937342211e-07,3.9296380812e-07,2.8064545984e-07,2.04151727176e-07,1.4577541797e-07,1.01741486848e-07,7.11166470836e-08,4.78252730138e-08,3.34994073347e-08,2.30380974942e-08,1.48546507716e-08,9.26775721697e-09,6.04680341601e-09,3.7855850524e-09,2.50077199111e-09,1.44200917106e-09,8.50655748906e-10,5.34229994549e-10,3.21857950577e-10,2.1373246888e-10,1.20761337354e-10,7.37952336693e-11,4.38678923922e-11,2.85873844949e-11,1.47816781106e-11,8.93386595824e-12,4.66182598083e-12,2.71915817246e-12,1.59598314547e-12,9.65827721113e-13,6.14207957312e-13,3.37534540111e-13,1.43171520104e-13,6.4246937567e-14,4.38218963887e-14,2.21678091245e-14,1.06710003071e-14,6.18453029057e-15
6,0.4,50,1000,10,0.309197945175,0.207164457566,0.142442603928,0.0989708286036,0.0677911298301,0.0468759525193,0.0331795800138,0.023959031411,0.0168393646153,0.012295148846,0.00916740546972,0.00692374900819,0.00521452099918,0.00407349264327,0.00316174052052,0.00246565623604,0.00192780628568,0.00155249401879,0.00124767387218,0.00101213399079,0.000810431667445,0.000669768417787,0.000549509371916,0.000447446159586,0.000371951687681,0.00030199306154,0.000248632207962,0.00020321039485,0.000165904859484,0.000137689595651,0.000112940901475,9.20776270256e-05,7.6651993055e-05,6.31250451085e-05,5.2652042362e-05,4.35111688376e-05,3.59048429245e-05,2.92247888912e-05,2.40712750652e-05,1.97610783567e-05,1.61005589125e-05,1.29169434214e-05,1.05151022836e-05,8.42794855954e-06,6.86995565129e-06,5.45658630637e-06,4.37102030507e-06,3.52106175434e-06,2.82731286781e-06,2.25081188867e-06,1.75296422287e-06,1.36436180965e-06,1.07409074836e-06,8.33405174494e-07,6.43574320285e-07,4.85068877714e-07,3.64632654895e-07,2.71315297541e-07,2.05804836222e-07,1.57499280366e-07,1.17222192249e-07,8.58608331166e-08,6.26609922248e-08,4.37698417574e-08,3.12153277844e-08,2.27242463238e-08,1.63252562159e-08,1.14844496734e-08,8.09884442735e-09,5.46894430902e-09,3.8708186499e-09,2.69523361674e-09,1.74305348635e-09,1.10481035911e-09,7.30920258143e-10,4.65932537697e-10,3.11620852466e-10,1.85021166385e-10,1.12505168193e-10,7.19241329114e-11,4.42949094172e-11,2.97022786136e-11,1.7421325422e-11,1.09039787448e-11,6.63464164452e-12,4.37435963444e-12,2.38828359109e-12,1.47935522744e-12,8.20456416219e-13,4.91923518744e-13,2.96805433038e-13,1.81677655562e-13,1.16403258923e-13,6.6046584092e-14,3.08148619754e-14,1.53107102396e-14,1.02686119458e-14,5.49262738202e-15,2.85327436033e-15,1.70919173904e-15
7,0.4,50,1000,10,0.340761230441,0.220483229769,0.146102480589,0.0975592378523,0.0636740058026,0.0417611186665,0.0280250215073,0.0191386811592,0.0124527493457,0.00848498066897,0.00590885756882,0.00417768900303,0.00291821007466,0.00215309790619,0.00156896013228,0.00114588759985,0.000831132798357,0.000637567477285,0.000484002422554,0.000374847814409,0.000284666696285,0.000225377080087,0.000177924598798,0.000138918661312,0.000111719051497,8.6898979808e-05,6.90058327049e-05,5.42455808233e-05,4.23366977976e-05,3.39762225621e-05,2.68329534626e-05,2.1093698435e-05,1.70253645181e-05,1.35802038909e-05,1.10027179012e-05,8.81220647834e-06,7.06934845672e-06,5.58143470027e-06,4.46862205801e-06,3.56863935242e-06,2.83238998822e-06,2.20519110936e-06,1.74720265979e-06,1.35668534592e-06,1.07826306649e-06,8.31675292503e-07,6.50552326938e-07,5.12544845407e-07,4.02556737407e-07,3.13404265564e-07,2.38743601185e-07,1.82068630634e-07,1.40852376025e-07,1.0694009797e-07,8.12165685926e-08,5.96032823529e-08,4.4060415656e-08,3.22974260184e-08,2.42385490095e-08,1.84215796373e-08,1.36125880094e-08,9.91641807532e-09,7.20142756225e-09,4.99546434632e-09,3.54768215297e-09,2.57665649929e-09,1.8556132141e-09,1.31026225761e-09,9.28481640215e-10,6.2651144773e-10,4.46255878352e-10,3.13195248876e-10,2.02032168334e-10,1.29171797654e-10,8.61403501728e-11,5.55051103181e-11,3.74327247166e-11,2.26245136815e-11,1.40102017402e-11,9.06806449269e-12,5.67032255548e-12,3.83447774013e-12,2.30278536345e-12,1.46545685463e-12,9.0666712457e-13,6.03716473527e-13,3.41114772718e-13,2.15147778028e-13,1.23878208551e-13,7.57505300809e-14,4.66270781895e-14,2.88604668561e-14,1.86415846894e-14,1.08349133281e-14,5.37369060236e-15,2.83679748244e-15,1.89195119e-15,1.04767103338e-15,5.68319580979e-16,3.46914840468e-16
8,0.4,50,1000,10,0.360387681337,0.227831562695,0.147290020169,0.0957663857101,0.0604650541769,0.0382146739036,0.0246930725883,0.0161898031981,0.00989876687247,0.00636690505107,0.00417636757231,0.00278130281748,0.00180244768773,0.00125935651104,0.000860195894802,0.000584979663786,0.000384977848101,0.000280561974388,0.000197518642871,0.000145050407074,0.000103283122422,7.75793271885e-05,5.87756052564e-05,4.37677190677e-05,3.41068651775e-05,2.52612808627e-05,1.93638410979e-05,1.4596199917e-05,1.0713646774e-05,8.2925182831e-06,6.28566232911e-06,4.75824694079e-06,3.71475918219e-06,2.8685362882e-06,2.25719738012e-06,1.75021047459e-06,1.36684284667e-06,1.04846998348e-06,8.17376827503e-07,6.36419472815e-07,4.9359622272e-07,3.7385270692e-07,2.89023964036e-07,2.17392241516e-07,1.68827692584e-07,1.26538343998e-07,9.69365072214e-08,7.49155011753e-08,5.76918151437e-08,4.40427165649e-08,3.29215600668e-08,2.46882692805e-08,1.88311542883e-08,1.40205578938e-08,1.05064070036e-08,7.48417861939e-09,5.44860722989e-09,3.93903758464e-09,2.92628125066e-09,2.20949355401e-09,1.62118803236e-09,1.17432972385e-09,8.47943291982e-10,5.83256925666e-10,4.1176978069e-10,2.97803531116e-10,2.14556585429e-10,1.51705243886e-10,1.07768195983e-10,7.2417873484e-11,5.17814681657e-11,3.6531312097e-11,2.33968749982e-11,1.50190297103e-11,1.00552829352e-11,6.51736676645e-12,4.41827078885e-12,2.69810598555e-12,1.68873704813e-12,1.10211538504e-12,6.96279410875e-13,4.73943354694e-13,2.88916826543e-13,1.85983360748e-13,1.16431382997e-13,7.81326856471e-14,4.51436065621e-14,2.88492972642e-14,1.70209970395e-14,1.05579591927e-14,6.59437689732e-15,4.12104247576e-15,2.68149613684e-15,1.58695345445e-15,8.19973772967e-16,4.50086943742e-16,2.99774778476e-16,1.69890237777e-16,9.47182560361e-17,5.85128945668e-17
9,0.4,50,1000,10,0.371894830683,0.231704022643,0.147502371026,0.0943356252647,0.0583417519549,0.0360286027715,0.0227386189501,0.0145315691225,0.00851824038255,0.00526481035202,0.00330832055082,0.00210808253329,0.00128573485377,0.000861151728933,0.000557163455301,0.00035539835545,0.000209797475393,0.000145874111348,9.33942633176e-05,6.46338167983e-05,4.25454829461e-05,2.98591741832e-05,2.16289371074e-05,1.52186192438e-05,1.15423031623e-05,8.04496453071e-06,5.97788134515e-06,4.30057922705e-06,2.84054439016e-06,2.10323166615e-06,1.51810004738e-06,1.10213872004e-06,8.24274381037e-07,6.14083817601e-07,4.68033446887e-07,3.49588588509e-07,2.65730005889e-07,1.9809129436e-07,1.50474207917e-07,1.14424789154e-07,8.69770844351e-08,6.41942924699e-08,4.85254118742e-08,3.52410894258e-08,2.67833645826e-08,1.94681273866e-08,1.46347247368e-08,1.11173270871e-08,8.4058255483e-09,6.30380148693e-09,4.63414144257e-09,3.42704204926e-09,2.58437899162e-09,1.89002439366e-09,1.40174268993e-09,9.62936185165e-10,6.90763847084e-10,4.92659719666e-10,3.62272929526e-10,2.71765271116e-10,1.97977658523e-10,1.42566869319e-10,1.02289661091e-10,6.96817595811e-11,4.8838650874e-11,3.51227306531e-11,2.5285515575e-11,1.78775805976e-11,1.27131459193e-11,8.48515397883e-12,6.08160363633e-12,4.30616893689e-12,2.72667683693e-12,1.75159972688e-12,1.17394634775e-12,7.62731616225e-13,5.1853457383e-13,3.18275142314e-13,2.00312521595e-13,1.31406754817e-13,8.35648218374e-14,5.71506329264e-14,3.51549776883e-14,2.28048538156e-14,1.43924448162e-14,9.7147334473e-15,5.69446229392e-15,3.67329676648e-15,2.2024631225e-15,1.3803337512e-15,8.71336443119e-16,5.48770248497e-16,3.5927196405e-16,2.15491222152e-16,1.14510621261e-16,6.45195435999e-17,4.2986615613e-17,2.4754932697e-17,1.40557863041e-17,8.75253350182e-18
