generation,sigma,k,samples,learning,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
0,0.4,5,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4,5,20,1,0.000660613647682,0.000660613647682,0.000660613647682,0.000660613647682,0.000660613647682,0.000660613647682,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00177448947223,0.00274000172654,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00363654881982,0.00435378649445,0.00724287018031,0.00853021985272,0.00853021985272,0.0114568793296,0.0155361686041,0.0155361686041,0.0155361686041,0.0169706439533,0.0169706439533,0.0169706439533,0.0169706439533,0.0169706439533,0.0169706439533,0.0231070107251,0.0240198586747,0.0249496112158,0.0249496112158,0.059447559911,0.059447559911,0.0362872758586,0.035173400034,0.035173400034,0.035173400034,0.0301527363116,0.0204817741498,0.0184735086608,0.0184735086608,0.0184735086608,0.0184735086608,0.0142964743187,0.0142964743187,0.0142964743187,0.0125652109662,0.0125652109662,0.0125652109662,0.0125652109662,0.010996253553,0.010996253553,0.010996253553,0.010996253553,0.00874339162624,0.00874339162624,0.00730891627699,0.00730891627699,0.00730891627699,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00455635941165,0.00367554121474,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532,0.00255983816532
2,0.4,5,20,1,0.00194787717063,0.00200857044442,0.00219849728381,0.00228270898412,0.00239996443428,0.00258779815328,0.00282226722518,0.00303169705623,0.00313103032428,0.00331904972587,0.0035581594169,0.00375566669848,0.00383693227838,0.00399965829493,0.00425594574399,0.00447880492526,0.00473790613226,0.00490731468364,0.00506278094883,0.00556807911481,0.0062514831658,0.00635794631541,0.00649912962763,0.00687123891357,0.00711219552698,0.00763635273386,0.0077949072272,0.00807442587671,0.00836627496346,0.00909725101504,0.00965364381258,0.0107746446091,0.0113156491077,0.0117296970887,0.0124556152638,0.0133883808854,0.0137841810464,0.01451747999,0.0149440153164,0.0155172495585,0.0156359162172,0.0156687430564,0.0159760315442,0.0165229984881,0.0182042314326,0.0196227432406,0.0201574595486,0.0205705716398,0.0229469191896,0.0230506087677,0.0210992967615,0.0213482932405,0.0212516369048,0.0208419064737,0.0214642869048,0.019659220067,0.0187824224376,0.0185727497288,0.0173848428997,0.0171359894153,0.0157630003537,0.0149442051654,0.0147030952674,0.0146129502728,0.0135907075005,0.0131798136096,0.0127703586436,0.0125634381321,0.0124050496944,0.0119138298782,0.0116936052268,0.0110664510827,0.0104255277743,0.00998503435433,0.00973498077483,0.00955046917991,0.00888963429452,0.00875827317579,0.00831125572239,0.00804869495121,0.00771135434984,0.00737105368113,0.0070445560461,0.00687193041511,0.00666056699701,0.00635833864095,0.0062155107274,0.00580049845667,0.00542076920283,0.00525517028841,0.0051506565005,0.00491499651706,0.00480691377681,0.00468449622044,0.00452828922791,0.00434262435,0.00414873411555,0.00411146838226,0.00389561757251,0.00386674043449
3,0.4,5,20,1,0.00358490069086,0.0036678096825,0.00392505036284,0.00401108019855,0.00412859988181,0.00441509925653,0.00455842650729,0.00477317252246,0.0049070144425,0.00504620554055,0.00535252372145,0.00550821411025,0.00560022219948,0.00579621119856,0.006006233591,0.00630473568113,0.00646258943983,0.0066462235043,0.00679148583925,0.00723385576884,0.00797551883123,0.00799771779548,0.00808434979428,0.00838064448447,0.00859766865805,0.00907168093254,0.00915099940337,0.0092639917044,0.00945386973828,0.0100068673062,0.0103508266742,0.0110773718057,0.011497257433,0.011742803701,0.0120165738142,0.0125498686082,0.0127798219,0.012969819808,0.0131990817277,0.0134848634216,0.0134858642788,0.0133890943366,0.0134309852408,0.0135663740442,0.014562143287,0.015264530825,0.0153650421187,0.0155817722482,0.0165060014175,0.0168622219805,0.0160847537524,0.0165039292836,0.0165246549678,0.0162995498088,0.017081461706,0.0162188908584,0.0155994511498,0.0155659060073,0.0149164707338,0.0149294149095,0.0141595805123,0.0136126231243,0.013470033334,0.01356902289,0.0128674749461,0.0126520589201,0.0123248194482,0.0123107106798,0.0122300247386,0.0118686850538,0.0118037361067,0.01152271719,0.0109807076057,0.0106713388187,0.0106805295918,0.0105979217981,0.0100275501629,0.0100987783106,0.00980365035226,0.00962520183652,0.00931686823421,0.00889583416225,0.00857327785437,0.00840698470945,0.00829966223768,0.00801561622218,0.00790299735938,0.00744347878919,0.00708710331566,0.00704804987031,0.00696234620291,0.00673817611349,0.00662263179884,0.00653222098511,0.00635522078174,0.00614254621668,0.00587112820613,0.00582415737918,0.00551135045121,0.00546341905318
4,0.4,5,20,1,0.00513287207772,0.00519079894744,0.00549537809947,0.00553142228463,0.00561754506434,0.0059463176402,0.0060351472265,0.00622259488522,0.00635487629356,0.00643985155289,0.00674918168122,0.00683258835786,0.00687776263624,0.00703631625739,0.00716716893837,0.00746450252331,0.00752587946191,0.00765099624843,0.00774853611733,0.00810747118957,0.00885423415115,0.00879406480939,0.00878671888926,0.00898272989918,0.00911824369308,0.00951657836955,0.00950435057044,0.00952128826687,0.00963909345396,0.0100439357932,0.0102625506329,0.010782558644,0.0111190178009,0.011267871848,0.0113430874044,0.0116976910781,0.0118296077119,0.011852122008,0.0119686896543,0.0121031578802,0.0120165028224,0.0118627493089,0.0118059882267,0.0118500039004,0.0125570621395,0.013028492505,0.0130642922836,0.0132022632128,0.0138561621808,0.0141983441153,0.013696528051,0.0141146121107,0.0141712709392,0.0140120125812,0.0146860942386,0.0140769990496,0.0135846713088,0.013611477649,0.0131948401755,0.0132889756602,0.0127522682626,0.0123678160496,0.0122992644745,0.0124691552103,0.0119446340665,0.0118458209666,0.0116281988966,0.0117120307642,0.011699018269,0.0114598479031,0.0114908204543,0.0113849241262,0.0109336276467,0.0107286537407,0.0108891637128,0.0108934084911,0.0103708122387,0.010593365038,0.0104038665595,0.0103209706812,0.0101075310509,0.0097131632902,0.00942911665181,0.00931026971698,0.00931718478365,0.00906724498733,0.00902260083842,0.00859615026383,0.00828296986681,0.00835068012221,0.00833602139373,0.00813411396868,0.00804412613385,0.00800910459464,0.00785864933144,0.00766997438501,0.00736148888528,0.00733997095742,0.00695225853602,0.00691557018811
5,0.4,5,20,1,0.0063801492122,0.00639714832222,0.00673700838245,0.00671122129394,0.00676124077662,0.00711118338464,0.00714643952517,0.00729705102818,0.0074170930018,0.0074496848173,0.00774988104302,0.00776450939738,0.00775904425124,0.00787565481273,0.0079349927027,0.00821287602302,0.00819333164994,0.0082585767288,0.00830871193381,0.00859353392289,0.00931219443453,0.00919295004995,0.0091138949717,0.00922889274279,0.00930102712851,0.00963853572533,0.00956637884844,0.00952739333937,0.00959475331618,0.00990892220406,0.0100581778473,0.0104508637893,0.0107296192753,0.010823389897,0.0107999785086,0.0110586153776,0.0111403328909,0.0110839337466,0.0111403989481,0.0112044816264,0.0110816754704,0.0109103727254,0.0108133231256,0.0108213334808,0.0113892518287,0.0117554240673,0.0117669060677,0.0118704618323,0.0124093810964,0.0127266646174,0.0123387802743,0.0127290951303,0.0127941107869,0.0126658972844,0.0132588820718,0.0127607339087,0.0123366935382,0.0123826893475,0.012079088482,0.0122006713324,0.0117804108227,0.011485205914,0.0114557832857,0.0116548933591,0.0112295790709,0.0111934703883,0.0110427154008,0.0111767269542,0.0112076764326,0.0110415615497,0.0111236415285,0.0111212534151,0.0107380128125,0.0106022561676,0.0108458858769,0.0109083204256,0.0104304900959,0.0107554796754,0.0106356349177,0.0106240131315,0.0104912870002,0.0101397204369,0.00989586216399,0.00982045475018,0.0099258936262,0.00970837539767,0.00972815610018,0.00934596821604,0.0090832721834,0.00924401189515,0.00930431995909,0.00912953602634,0.00906977944265,0.00909008934726,0.00897933404446,0.00882709887944,0.00849947183557,0.00851333293984,0.00807141810445,0.00805410307932
6,0.4,5,20,1,0.00730924732193,0.00728780552949,0.00765312440363,0.00757312516757,0.00759249039094,0.0079538370986,0.00794448320499,0.00806229838357,0.00816979731583,0.00816032798498,0.00845056448841,0.00841074615021,0.00836395532835,0.00844655259999,0.00845088392386,0.00870902063363,0.00862917612686,0.0086473323372,0.00866043894544,0.00888977497499,0.00957726545551,0.00941791788935,0.00928910929245,0.00934595833588,0.00937367955707,0.00966738757506,0.00955735495443,0.00948436799764,0.00951760430387,0.00977442218571,0.00988200131135,0.0101938308465,0.0104341576217,0.0104947429318,0.0104156026664,0.0106182169358,0.0106708889876,0.0105707142425,0.0105924865809,0.0106189724148,0.0104787001377,0.0103013368647,0.0101838514825,0.0101729267695,0.0106620134936,0.0109696941469,0.0109672577401,0.0110518953602,0.0115282998618,0.0118257767971,0.0114980898844,0.0118640093101,0.0119302251844,0.0118189997523,0.0123589174787,0.0119215922402,0.0115379109515,0.0115908344894,0.0113500757211,0.0114825308148,0.0111282976224,0.0108860694096,0.010878084034,0.0110901826759,0.0107243808115,0.0107235556975,0.0106117315055,0.0107723868891,0.0108296516147,0.0107071715279,0.0108173334609,0.0108779233904,0.0105421868805,0.010450798848,0.0107413562958,0.0108416453605,0.0103986554021,0.0107903307638,0.0107162897531,0.0107538865555,0.0106794420334,0.0103651633944,0.0101536641816,0.0101108117708,0.0102901498175,0.0100992103107,0.01016945231,0.00982609450041,0.00960648727159,0.00983801904889,0.00995959830408,0.00980901191636,0.00977544086991,0.00984086060505,0.0097670064711,0.00964855417577,0.00931057146629,0.00935671720237,0.00887707493379,0.00887814803957
7,0.4,5,20,1,0.00797629032684,0.00792452681295,0.00830794701931,0.00818625264399,0.00818243793275,0.00855058563547,0.00850762948775,0.00860026102141,0.00869778576997,0.00865728080398,0.00893956102371,0.00885982860295,0.00878241421937,0.00884007406042,0.00880471769914,0.00904727736921,0.0089245742754,0.00890862047209,0.0088950048896,0.00908520036144,0.00974770316725,0.00956116362729,0.00939827963387,0.00941483142982,0.00941208525556,0.00967542561319,0.00954080380646,0.00944606662996,0.00945626215792,0.00967571555629,0.00975665800917,0.0100157008731,0.010230465916,0.010269900878,0.0101562524126,0.0103238824188,0.0103582515662,0.0102311284211,0.0102312796192,0.010235191433,0.010084874639,0.00990478901269,0.00977512407556,0.009752687897,0.0101929165168,0.0104645770622,0.0104530459175,0.0105259498915,0.010964248194,0.0112473487428,0.0109553786478,0.0113032099789,0.0113687410237,0.0112674800029,0.0117724172091,0.0113718970269,0.0110134843374,0.0110691027668,0.0108662021788,0.0110033945421,0.0106893780411,0.0104801779086,0.0104847460408,0.0107030673788,0.0103745901502,0.0103946762238,0.010306299736,0.0104819239683,0.0105550583881,0.0104595219081,0.0105859286534,0.0106858559774,0.010382377486,0.0103195900341,0.0106377559195,0.0107625418571,0.0103446504529,0.0107793257239,0.0107354191675,0.0108061181142,0.0107716868079,0.0104854578275,0.0102976480042,0.0102775993778,0.0105089470092,0.0103378870051,0.0104445077631,0.0101308350732,0.00994372115816,0.0102255179667,0.0103922661356,0.010260427526,0.0102468536965,0.0103456152904,0.0103008306654,0.0102089142361,0.00986519314861,0.0099364919526,0.0094313952705,0.00944701243971
8,0.4,5,20,1,0.00844818355513,0.00837420620374,0.00877047010461,0.00861853155455,0.00859807542789,0.00897071727438,0.00890364204581,0.00897813501287,0.00906842472279,0.00900588088686,0.00928248764399,0.00917448288867,0.00907527612709,0.00911537536809,0.00905215088176,0.00928349069004,0.00913086305623,0.00909096866861,0.00905862756597,0.00922181760136,0.0098663962643,0.00966124747318,0.00947495830527,0.00946384318424,0.00944024126551,0.00968283176798,0.00953178736612,0.00942260462388,0.00941715290781,0.00961178494576,0.00967507207461,0.00989895188225,0.0100965977688,0.0101220075062,0.00998574054742,0.0101305561089,0.0101527755,0.0100079140179,0.00999390567573,0.00998318781843,0.00982636599291,0.0096445766522,0.00950688487485,0.00947685869725,0.00988531641729,0.0101335595539,0.0101156870486,0.0101808086795,0.0105944604642,0.0108672963602,0.0105976501893,0.0109324841886,0.0109968691144,0.0109015922534,0.0113829879896,0.0110057025764,0.0106635485073,0.010720109744,0.0105409644244,0.0106802638247,0.0103916474729,0.010203564393,0.0102158065518,0.0104372384603,0.0101327603966,0.0101656526802,0.0100918969036,0.0102762990902,0.0103591929873,0.0102807424087,0.0104168913771,0.0105418276555,0.0102600344942,0.0102158540335,0.010550749361,0.0106913647162,0.010290994866,0.0107533304615,0.0107292581999,0.0108219545564,0.0108144483185,0.0105481366209,0.0103769406274,0.0103723993728,0.0106391589033,0.0104822481346,0.0106140050461,0.0103216783853,0.0101576905738,0.010473869377,0.0106722202345,0.0105539474681,0.010554689087,0.0106768351162,0.0106532044269,0.0105805777155,0.0102336840881,0.0103231213664,0.00980127070033,0.00982746153391
9,0.4,5,20,1,0.00878122161382,0.00869149343052,0.00909692429316,0.00892360623396,0.00889147450702,0.00926733563546,0.00918331690406,0.00924512100186,0.00933037212939,0.00925242970297,0.00952522247608,0.00939747051351,0.00928300648859,0.00931094149293,0.00922834649422,0.0094519308985,0.00927850327148,0.00922199790982,0.00917666594293,0.00932137151442,0.0099537463381,0.00973572087413,0.00953324000368,0.00950313399888,0.00946520177477,0.00969369139581,0.00953143534692,0.00941240918659,0.00939625633852,0.00957419708378,0.00962551916536,0.00982565133252,0.0100117552177,0.0100276162509,0.00987599337213,0.0100055339985,0.0100194216482,0.00986237484583,0.00983880540547,0.00981814551758,0.00965678312167,0.00947362739471,0.00933030983294,0.00929502419513,0.00968225871088,0.00991481040519,0.00989232355702,0.00995206735113,0.0103492430336,0.0106147264392,0.010359329099,0.010684823443,0.0107480121452,0.0106563033674,0.0111215617553,0.0107591838938,0.0104276041508,0.0104842760048,0.010320294768,0.0104604330733,0.010188105333,0.010013660033,0.0100306835049,0.0102536484289,0.00996478261933,0.0100056165924,0.00994117260174,0.0101308243235,0.0102197810217,0.0101523238918,0.0102943997149,0.0104353480376,0.0101680624964,0.0101360457525,0.0104811934595,0.0106319854275,0.0102436916167,0.0107237225497,0.0107126801233,0.0108198696131,0.0108302899684,0.0105777575352,0.0104179685327,0.0104238064218,0.0107141818017,0.0105670783994,0.0107157736112,0.010438347838,0.0102903356763,0.010629485927,0.0108492841824,0.0107404865921,0.0107511102808,0.0108891537415,0.0108802753847,0.0108211117766,0.0104725394455,0.0105745064671,0.0100418872402,0.0100754247435
