generation,sigma,k,samples,learning,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
0,1,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,10,10,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.010083528424,0.00902176463315,0.00902176463315,0.00902176463315,0.00902176463315,0.00803063480509,0.00803063480509
2,1,2,10,10,0.0176071693453,0.0176071693453,0.0176071693453,0.0176071693453,0.0171173545206,0.0171173545206,0.0171173545206,0.0171173545206,0.0167578847009,0.0163453175155,0.0162777938266,0.0160931442104,0.0158722929504,0.0157954826618,0.0155049772297,0.0154368042958,0.015189513752,0.014891893602,0.0145669786808,0.0145128666274,0.014309609861,0.0141173560789,0.0140241150812,0.013905569048,0.0136688915898,0.0134380248259,0.013332874685,0.0132564396509,0.0131081485616,0.012900640201,0.0127624646957,0.0124677964715,0.0122477982194,0.012097491086,0.0120426508317,0.0119844711738,0.0118129041747,0.0116709042757,0.0115635614845,0.0113793586918,0.0112505088174,0.0111058087449,0.0109084934061,0.010706620374,0.0105661504326,0.010429639415,0.0101916292015,0.0100632820298,0.00985018353325,0.00972402487391,0.00952390134455,0.00930592459996,0.00910911030401,0.00899393155181,0.00884164860424,0.00872928695549,0.00851314493643,0.00842615914834,0.00828434132791,0.0081851094811,0.0081169588473,0.00794789307974,0.00783376116896,0.00767240421145,0.00753573320979,0.00738010548574,0.00730606463542,0.00718384122409,0.0070529246314,0.00689491046965,0.00671001988562,0.00657058396138,0.00642898826994,0.00634473509667,0.0062065086132,0.00609095104827,0.00595881862754,0.00582958012628,0.00568638854646,0.00550578812317,0.00539290318371,0.00529427756916,0.00521927885993,0.00510452798805,0.00500685379323,0.00482011683638,0.00478431695875,0.00466660418016,0.00456406172402,0.00450865484225,0.00443466290723,0.00429069662171,0.00417974232034,0.00411784870253,0.00397624175481,0.00391578334847,0.00376612572798,0.00365618812436,0.00358464536804,0.00351649463959
3,1,2,10,10,0.0213115812639,0.0213115812639,0.0213115812639,0.0213115812639,0.0204563000367,0.0204563000367,0.0204563000367,0.0204563000367,0.0198398899852,0.01913129688,0.0190218415299,0.0187038865586,0.0183435163182,0.0182195218207,0.0177192699832,0.0176035426079,0.017202241668,0.0166941017916,0.0161660984587,0.0160813338838,0.015731361104,0.0154147250034,0.0152728146524,0.0150874313862,0.014728892172,0.0143705360128,0.0142123230054,0.014100905345,0.0138728182835,0.0135774292219,0.0133672847717,0.0128778418545,0.0125525861256,0.0123444917602,0.0122624420186,0.0121622719055,0.0119200805939,0.0117051433532,0.0115445096984,0.0112854309172,0.0111235121625,0.0109322504722,0.0106486446012,0.0103864971546,0.0101800734728,0.0100052345742,0.00969175868266,0.00952888008298,0.00921613070736,0.00904088434365,0.0087879042387,0.00851704292447,0.00823864221809,0.00809796473945,0.00789957022162,0.00774770158525,0.00748050315839,0.00737288499317,0.0071768668803,0.00706018598655,0.00699029975643,0.00678326717709,0.00664132289416,0.0064174182211,0.00628490133212,0.00609463237078,0.00599055455147,0.00585065632377,0.00572021596399,0.00554418349041,0.00533923119979,0.00517558647387,0.00503489372044,0.00492990325258,0.00477582038394,0.00465203393764,0.0044904261288,0.00436248242874,0.00424147842771,0.00404232605456,0.0039273968059,0.00383642999381,0.00377126104559,0.00368926212586,0.00359700257377,0.00340748369701,0.00336949065452,0.00324406295615,0.00314152809966,0.00308469946706,0.00301448937094,0.00290583433441,0.00281401464522,0.00275480811766,0.00265665732232,0.00258903182031,0.00247673609803,0.002392664593,0.0023504408998,0.00229255221549
4,1,2,10,10,0.0228837436306,0.0228837436306,0.0228837436306,0.0228837436306,0.0218485178643,0.0218485178643,0.0218485178643,0.0218485178643,0.0211084585702,0.0202570223778,0.0201289108991,0.0197464541315,0.0193233353493,0.0191784383376,0.0185766923513,0.0184383909619,0.0179680404946,0.017359176571,0.0167399481048,0.0166421752126,0.0162212175969,0.015847634963,0.0156861835178,0.015472439147,0.0150649691563,0.0146529218603,0.0144735950394,0.0143493385956,0.0140883546866,0.013762605736,0.0135233954015,0.0129435461197,0.0125765428539,0.0123489033225,0.0122562680492,0.0121357832617,0.0118684545599,0.0116245906946,0.0114422888971,0.0111571125144,0.0109882901571,0.010783589771,0.0104686112757,0.0101893422395,0.00995719328158,0.00977187864793,0.00943485999337,0.00926232970408,0.00890951544993,0.0087168899826,0.00845041011276,0.00816763264703,0.0078583907428,0.00771330688752,0.00750137848889,0.00733587543338,0.00705545310601,0.006939438512,0.00672276494491,0.00660315449014,0.00653622612802,0.00632008014415,0.00616891120689,0.00592295225276,0.00579782880906,0.00559817241439,0.00548282362702,0.00533953933087,0.00521513872671,0.00503577104678,0.00482883994895,0.00465891425062,0.00452318458804,0.00441249828199,0.00425793864343,0.00413320027771,0.0039633510974,0.00383878506016,0.00373050508235,0.00352877854822,0.00341470291801,0.00332825833509,0.00326942785611,0.0032004400852,0.00311167470115,0.00292288522637,0.0028856539177,0.00275861877545,0.00265995315582,0.00260370703203,0.00253227078238,0.00243831108933,0.00235374547238,0.00229706238728,0.00221523626166,0.0021448267539,0.0020475477376,0.00197261766717,0.00194008310565,0.00188699609143
5,1,2,10,10,0.0235128514861,0.0235128514861,0.0235128514861,0.0235128514861,0.0224012567742,0.0224012567742,0.0224012567742,0.0224012567742,0.0216092920189,0.0206978043235,0.0205621544975,0.0201525495561,0.0197039336355,0.0195506036315,0.0189061386945,0.0187584247692,0.0182600176544,0.0176089916032,0.0169526658872,0.0168497470838,0.0163989138478,0.0160019609545,0.0158330056783,0.0156080363934,0.0151817273842,0.0147484814696,0.0145610576486,0.014432107361,0.0141582915753,0.0138218396475,0.0135714102834,0.0129541957934,0.0125710676247,0.0123364908778,0.0122398563405,0.0121108219233,0.0118343257911,0.0115794334128,0.0113886625772,0.0110941188733,0.0109237141876,0.0107147340581,0.0103882638816,0.0101034840582,0.00986150268843,0.00967287799529,0.00932775625259,0.0091520511253,0.00878357583801,0.00858458972293,0.00831409337404,0.00802817527013,0.00770717314061,0.00756132779031,0.00734494088545,0.0071744626707,0.00688992698924,0.00677035733151,0.00654574574103,0.00642557751946,0.00636024553205,0.00614141922937,0.00598676285858,0.00573277196116,0.0056111012109,0.00540833779701,0.00528872765736,0.00514454912014,0.00502314247205,0.00484282686706,0.00463579379357,0.00446384740607,0.00433041253447,0.00421784812423,0.00406388156754,0.0039390090488,0.00376641544827,0.00364331924954,0.00354027396557,0.00333814748483,0.00322451750268,0.00313994016047,0.00308378826903,0.00301974515779,0.00293247257335,0.00274404585587,0.00270733477355,0.00257976152985,0.0024831033517,0.00242729529817,0.00235495529885,0.00226669942643,0.00218479616168,0.00212930496799,0.00205361108842,0.0019821030567,0.00189058869148,0.00181913556697,0.00179010078695,0.00173897477882
6,1,2,10,10,0.0237587108037,0.0237587108037,0.0237587108037,0.0237587108037,0.022616556714,0.022616556714,0.022616556714,0.022616556714,0.0218039221634,0.0208685039408,0.0207299024473,0.0203094738395,0.0198508488359,0.0196942186413,0.0190327219599,0.0188812710656,0.0183718460949,0.0177040515148,0.0170331530035,0.0169282370194,0.0164654929282,0.0160593227758,0.0158874948081,0.0156581676203,0.0152246333896,0.0147831638077,0.0145926397644,0.0144619331071,0.0141831677439,0.0138427816941,0.0135880451639,0.0129560462924,0.0125667118614,0.0123295640627,0.0122314096943,0.012098966747,0.0118190320957,0.0115599322481,0.011365885608,0.0110678579343,0.0108970171604,0.010686539243,0.0103557577664,0.0100690272001,0.00982328124559,0.00963349398899,0.00928540424791,0.00910855364822,0.00873401388019,0.00853263570932,0.00826077906233,0.00797387919229,0.00764836592499,0.00750237352642,0.00728438979757,0.00711203999074,0.00682606766021,0.00670506332801,0.00647739769818,0.00635710031154,0.00629244427474,0.00607270910031,0.00591670693863,0.00565970460796,0.00553943846756,0.00533554730094,0.00521431138416,0.00506984507157,0.00494967735384,0.00476903623175,0.00456205170732,0.00438938612149,0.00425687354297,0.00414362949696,0.00399000306256,0.00386511126557,0.00369152416733,0.00356900568773,0.00346801274631,0.00326582021093,0.00315237437261,0.00306853148278,0.00301343880342,0.00295128502723,0.00286461111731,0.00267632836381,0.00263985087111,0.00251207584694,0.00241626511134,0.00236066006454,0.00228790490364,0.0022018450279,0.00212094284214,0.00206594229132,0.00199258293254,0.0019206484493,0.00183134427017,0.00176122648959,0.00173350371774,0.00168314874732
7,1,2,10,10,0.0238538893477,0.0238538893477,0.0238538893477,0.0238538893477,0.0226997924605,0.0226997924605,0.0226997924605,0.0226997924605,0.0218790964521,0.0209343421928,0.0207945976205,0.0203699455672,0.0199074401758,0.0197495321776,0.0190813895988,0.0189284831,0.0184147856453,0.0177404546441,0.0170639044132,0.0169582177363,0.0164908260084,0.0160810752082,0.0159081451247,0.0156771360128,0.0152408273344,0.0147961846739,0.0146044709738,0.0144730969929,0.0141924265127,0.013850557278,0.0135941661497,0.0129564161147,0.0125646939738,0.0123265723813,0.0122278367205,0.0120940637667,0.0118128203797,0.0115521087454,0.0113567993174,0.0110574506195,0.0108864687807,0.010675438081,0.0103430161324,0.010055560999,0.00980837005417,0.00961815236136,0.00926894364232,0.00909166331787,0.00871478420373,0.00851249444157,0.00824014283781,0.00795290000825,0.00762565287706,0.00747962618878,0.00726104633059,0.00708798302719,0.00680147997062,0.00667991238279,0.00645107171224,0.00633073753797,0.00626635039935,0.0060462838812,0.00588976237899,0.00563161406585,0.00551189897827,0.00530758353229,0.00518572438574,0.0050411556242,0.00492147685701,0.00474071577278,0.00453376259339,0.00436082912449,0.00422867622413,0.00411517683498,0.00396169786372,0.00383680349102,0.00366284353221,0.00354054845002,0.0034403502422,0.00323814566055,0.00312477233913,0.0030412143113,0.00298653303429,0.00292510394588,0.00283866432701,0.0026504372192,0.00261405460133,0.00248620227576,0.00239072873259,0.00233520713901,0.00226228186633,0.00217706671494,0.00209654600436,0.00204173902227,0.00196927400624,0.00189717494616,0.00180871967185,0.00173911549247,0.00171189230121,0
