generation,sigma,k,samples,learning,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
0,0.4,30,300,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4,30,300,1,0.0,1.93084448924e-31,2.27570575913e-26,2.02031357366e-23,2.42697964213e-21,9.754505752e-20,1.96324688496e-18,2.45365973934e-17,2.16525483178e-16,1.46571230038e-15,8.05398792971e-15,3.74047777511e-14,1.51265649657e-13,5.44849465237e-13,1.77896773691e-12,5.33897827701e-12,1.48939434927e-11,3.89753551877e-11,9.63994126881e-11,2.26774291699e-10,5.10089181628e-10,1.10199393401e-09,2.29538543277e-09,4.6249046557e-09,9.03967498263e-09,1.71820287685e-08,3.18272287749e-08,5.75626399956e-08,1.0181594976e-07,1.76382461589e-07,2.99652767929e-07,4.99805617755e-07,8.19307512387e-07,1.32115078823e-06,2.09736498887e-06,3.28045015723e-06,5.05850154722e-06,7.69491735436e-06,1.15536962213e-05,1.71314287346e-05,2.50971534936e-05,3.63412676713e-05,5.20346361825e-05,7.36989129416e-05,0.000103288851872,0.000143287024474,0.000196810857034,0.000267731239765,0.000360801133689,0.000481791607681,0.000637631585925,0.000836546294102,0.00108818799241,0.00140375111949,0.00179606250197,0.00227963588043,0.00287067874906,0.00358703849618,0.00444807417092,0.00547443999492,0.00668776710155,0.0081102310289,0.00976399432766,0.011670516374,0.0138497261944,0.0163190588964,0.0190923622188,0.0221786868089,0.025580982113,0.0292947291842,0.0333065521821,0.0375928616701,0.0421185947013,0.0468361286947,0.0516844575769,0.0565887287511,0.0614602470323,0.0661970553458,0.0706852000779,0.074800779627,0.0784128559773,0.0625317736369,0.0424947848357,0.0267692021554,0.0189858648522,0.0142204171815,0.00884259250175,0.00705913645809,0.00480190061317,0.00285450480283,0.0013837907904,0.000650030806066,0.000386401943496,0.000273066555937,0.000107904024827,8.42089585509e-05,5.89499213264e-05,3.56963204337e-05,6.4384571526e-06,8.73082688282e-06
2,0.4,30,300,1,1.12501259052e-14,6.32756362513e-12,5.02731733473e-11,2.18879642046e-10,7.13759397015e-10,1.95219770812e-09,4.73145067255e-09,1.04818347665e-08,2.16375134574e-08,4.2155907574e-08,7.82191796531e-08,1.39155789663e-07,2.38627512525e-07,3.9613751998e-07,6.38927382543e-07,1.00434379837e-06,1.54276807965e-06,2.32121101405e-06,3.42768242576e-06,4.97644981353e-06,7.11428331505e-06,1.00278241374e-05,1.39521032423e-05,1.91803968996e-05,2.60754313475e-05,3.5081890223e-05,4.67404648164e-05,6.17033142814e-05,8.075139863e-05,0.00010481237218,0.000134981100909,0.000172539070671,0.00021898359703,0.000276040838176,0.00034569906414,0.000430224928573,0.000532210170192,0.000654541541598,0.000800499127595,0.000973700542827,0.00117821472346,0.00141843962859,0.00169939617857,0.00202603489628,0.00240408546328,0.0028399736798,0.00333956703854,0.00390853028323,0.00455379619505,0.00528746031973,0.00610768927169,0.00702308247799,0.00804372573286,0.00917367074378,0.0104022814422,0.011761037905,0.0132426497715,0.0148227398303,0.0165223598841,0.0183128041102,0.0202279903681,0.0222393690912,0.0242736675725,0.0263937411336,0.0285102027175,0.0304916663905,0.0325244992284,0.0346627965124,0.0365118540526,0.0381999293482,0.0396289454109,0.0407802511323,0.0415425389701,0.0420705931679,0.041985693502,0.0417534535168,0.040979901329,0.0397992893089,0.03764709318,0.0350328069125,0.0318191301137,0.0275999092716,0.0225856586283,0.0173982211228,0.0141312574958,0.0112665271599,0.00866392749138,0.00659844683384,0.00475307862346,0.00347629302275,0.00249626486354,0.00165489380412,0.00110475835497,0.000772578928905,0.000545555111605,0.0003320243653,0.000231420200709,0.000132256807061,8.96099746055e-05,6.46604726629e-05
3,0.4,30,300,1,2.41630453887e-09,2.90333682461e-08,9.69136554209e-08,2.37055470442e-07,4.91830987849e-07,9.19055373704e-07,1.59645127908e-06,2.62652373369e-06,4.14177342519e-06,6.31090622066e-06,9.34421976761e-06,1.35014854328e-05,1.90979005249e-05,2.65095364603e-05,3.61840214148e-05,4.86434736707e-05,6.45025010128e-05,8.44497477064e-05,0.000109260573106,0.000139924271145,0.000177329199226,0.000222757004812,0.000277331798733,0.000342512713109,0.000420087649734,0.000511649968136,0.000618972656727,0.000744036575018,0.000889177442951,0.00105674508759,0.00124914781763,0.00146813548851,0.00171867582488,0.00200273632398,0.00232249522887,0.00268107520041,0.00308305317487,0.00352794898952,0.00401992420548,0.00456251683888,0.00515861286095,0.00580930005081,0.00652385103918,0.00729301027344,0.0081220172338,0.00902650103988,0.00999024114846,0.0109919336812,0.0120525979873,0.0132343388534,0.0144228950647,0.0156307407464,0.0169170892507,0.0182521220945,0.0195087026475,0.0208936164511,0.0223230808393,0.0236515073047,0.0249859073946,0.0262095543245,0.0274889952994,0.0287015095673,0.0296892066316,0.0306491581853,0.0314028691569,0.0317139510479,0.032104817804,0.0326365070311,0.0326670502921,0.0324823576059,0.0319838564817,0.0313150479079,0.0302868316682,0.0292502968949,0.027851271352,0.0265229825305,0.0250684639303,0.0235739596008,0.0216441209734,0.0197194624434,0.0176992108103,0.015505903004,0.0131262667625,0.0106561006739,0.00902249437346,0.00753417034603,0.00613101689626,0.0048963402646,0.0037836284016,0.00297826453732,0.00229900724311,0.00170507323373,0.0012579475048,0.000941216532053,0.000721347606463,0.000497892636248,0.000376256221892,0.000262432539703,0.000209288464024,0.000181626377988
4,0.4,30,300,1,4.21879326409e-07,1.9290725006e-06,4.44870665003e-06,8.3771100081e-06,1.41459453682e-05,2.22530239198e-05,3.32547612372e-05,4.78113840216e-05,6.66485542373e-05,9.06909158205e-05,0.00012083895614,0.000158264128557,0.00020413090288,0.000259596105389,0.000326093409668,0.00040499448627,0.000498240201021,0.00060692304748,0.000731928129207,0.00087797491096,0.00104252834273,0.00123128549805,0.00144232301875,0.00167859146855,0.00194647255229,0.00224443350507,0.00257247822064,0.00293231955115,0.00332666872992,0.0037580264875,0.00422574222376,0.00472210150493,0.00527135428707,0.00586550183911,0.00649435392366,0.00716405692623,0.00788245068204,0.00862671209595,0.00940274386795,0.0102203575764,0.0110719686603,0.0119504170732,0.0128816962951,0.0138195042117,0.01477557328,0.0157995198879,0.0168225300545,0.0177672196511,0.0187222847951,0.0198402170366,0.020818763014,0.0216763114727,0.022599782976,0.0235093076844,0.0241346220277,0.0249361258965,0.0257421469753,0.0263003277895,0.0268113771889,0.0271030006975,0.0274780993058,0.0277265871685,0.027687041539,0.0276182818195,0.0273298929158,0.0265842548214,0.0260345981921,0.0256912224328,0.0249264229177,0.0240344606906,0.0229403380821,0.0218376768852,0.0205191827783,0.019333225799,0.0180000069746,0.0167934099435,0.0156318968779,0.0145360255921,0.013229088061,0.0120030817088,0.0107592535354,0.00947923905695,0.00812999954587,0.00674323897154,0.005823183574,0.00498003598779,0.00417348549657,0.00344231175655,0.00277340266657,0.00227480081089,0.00183065863364,0.00143790585186,0.00112513602335,0.000887065863568,0.000716545063814,0.000535038622243,0.000431239678095,0.000336111613435,0.000293687348158,0.000280700793207
5,0.4,30,300,1,9.57792653412e-06,2.68568407682e-05,5.03283549767e-05,8.14996591046e-05,0.000121621066484,0.0001722518324,0.00023439056894,0.000309688834201,0.000399070845356,0.000505419120702,0.000629216758097,0.000773799637182,0.0009402882315,0.00112890835481,0.00134210426945,0.00158054547798,0.00184950897844,0.00214577562945,0.00246503905804,0.00282968062461,0.00321126497902,0.00363524220253,0.00408021691264,0.00455319157652,0.00507866391548,0.00563638978929,0.00621801585107,0.00682543539326,0.00745996028366,0.00812734646189,0.0088159667918,0.00949239211187,0.0102401058183,0.011025908976,0.0118036592332,0.0126002290387,0.0134290528077,0.0142261983914,0.0150053048124,0.0158040421004,0.0165919995463,0.0173575560698,0.018154570508,0.018895298657,0.0196076046239,0.0203873193337,0.0211054530535,0.0216242170496,0.0221337589443,0.0228589130599,0.0233387702994,0.0235857054502,0.0239289044012,0.024241237539,0.0241568406921,0.0243169877485,0.0244905294865,0.0243811117541,0.0242290812146,0.0238511238416,0.0236138778998,0.0232615773586,0.022668415885,0.0220774710294,0.0213270824648,0.0202249702381,0.0193768192685,0.0187490119713,0.0178333799637,0.0168647892206,0.0157905789169,0.0147834460658,0.013661272701,0.0126988093464,0.0116887569162,0.0107904896352,0.00997498034254,0.00923445238525,0.00838016140739,0.00760222141471,0.00682165164441,0.00603775199433,0.0052219981076,0.00438833974103,0.00383792275211,0.00333255659068,0.0028459261438,0.00239876139388,0.00198576389045,0.00167360577765,0.00138624425749,0.00113031661896,0.000920300901296,0.000754102969525,0.000632875575536,0.000499286673731,0.000422157804513,0.000352757679936,0.000325786287554,0.000328185975097
6,0.4,30,300,1,8.26998372665e-05,0.000171411488032,0.000277835635364,0.000405104847965,0.000553912941866,0.000728129310817,0.000925570718155,0.00114968425291,0.00139733354392,0.00167832749463,0.0019859866364,0.00233121001272,0.0027100483325,0.00311556853049,0.00355265998047,0.00401724202356,0.00452582510062,0.00505915695299,0.00559739361212,0.00621472857156,0.00680983256165,0.0074619688038,0.0081021120803,0.00874927350421,0.00947240388169,0.0102064152934,0.0109292345,0.0116496551725,0.012365426415,0.0130958789049,0.0138103354624,0.0144368116659,0.0151620823789,0.015916060544,0.0165926008147,0.0172649217677,0.0179500453444,0.018536860407,0.0190511601672,0.0195788073014,0.0200562323582,0.0204749119655,0.0209145666608,0.0212593823705,0.0215556588633,0.0219337518285,0.0222210201489,0.022236597638,0.0222594605569,0.0225391352508,0.0225403132821,0.0222580855254,0.0221174578859,0.0219613371868,0.0213944710307,0.0211168890404,0.02087728221,0.020389665807,0.0198833285374,0.0191922171,0.0186777431876,0.0180816052426,0.0173170576972,0.0165786802338,0.0157427763376,0.0146686312461,0.0138442784405,0.013216579394,0.0124074732067,0.0115857957355,0.0107153484422,0.0099295569781,0.00908484551169,0.00837992294335,0.0076665921866,0.00703716294579,0.0064847789712,0.00599355514222,0.00543648268707,0.00493805316695,0.00444023545352,0.00394687021599,0.00343671382378,0.0029168886931,0.00257604809904,0.00226249576312,0.00195929190193,0.00167834056693,0.00141719450113,0.00121863463896,0.00103169778636,0.000864618904385,0.000724945032094,0.000611772010538,0.000528540321306,0.000434062679058,0.000380093986177,0.000332530480352,0.000318096962497,0.000330526440369
7,0.4,30,300,1,0.000407823354256,0.000684684139128,0.000991274913275,0.00133230075535,0.00170132204685,0.00211033163646,0.00254177219055,0.00300621541404,0.00348553292949,0.00401245333373,0.00455712872051,0.00515411597877,0.00578309047962,0.00641894180951,0.00707592599918,0.00773979266392,0.00845552319952,0.00917053792738,0.00983789445706,0.0106321916411,0.0113207961916,0.0120802935905,0.0127651415872,0.013417522322,0.0141795490119,0.0149140572865,0.0155849219342,0.0162182507498,0.0168049672757,0.0173904899458,0.0179199662199,0.0182796552391,0.018781014443,0.0193144044296,0.01970147902,0.0200788324838,0.0204606955294,0.0206965612601,0.0208233535247,0.0209805730935,0.0210686601874,0.0210877539657,0.0211312617023,0.0210741327178,0.0209762328439,0.0209794951992,0.020893549782,0.0205193835428,0.0201843846999,0.0201215758244,0.019801111691,0.0191985568646,0.0187702662016,0.0183503460532,0.0175647643403,0.0170758388426,0.0166433898347,0.016021075873,0.0154012572282,0.0146466095893,0.0140740067118,0.013450846936,0.0127205001985,0.0120263183714,0.0112783821482,0.0103787923047,0.00969322613853,0.00916675933532,0.00852947535755,0.0078973585396,0.00724554327287,0.00667101058751,0.00606670460636,0.00557128418818,0.0050808584756,0.00464988650801,0.00427996423402,0.00395520666303,0.00359040926313,0.00326779039333,0.00294625595048,0.00263000108229,0.00230391614323,0.00197204995108,0.00175617680146,0.00155708366889,0.0013639144716,0.00118377386283,0.00101550495913,0.000887321026166,0.000764508764052,0.000654603080204,0.000561528170025,0.000484890172128,0.000428400364037,0.000362481219802,0.000325638029972,0.000293939765947,0.000287773217914,0.000304889353336
8,0.4,30,300,1,0.00139508903759,0.00199952216762,0.00263722941573,0.00331314221813,0.00399696921866,0.00472595214381,0.00544164588186,0.0061778580214,0.00688320501245,0.00764594331889,0.00838735803305,0.00919566998751,0.0100163013472,0.0107920616598,0.0115609151616,0.012292935275,0.013085433249,0.0138342452863,0.0144570424694,0.0152731890438,0.015872227796,0.0165622041389,0.0171036391659,0.0175707201557,0.0181958150761,0.0187525730006,0.0191954625001,0.0195760090379,0.0198744432491,0.0201701336917,0.020383430967,0.0203651097442,0.0205405488902,0.0207668993901,0.0207981017616,0.0208340348508,0.0208794362562,0.0207600346513,0.0205188172788,0.0203389016795,0.020090435448,0.0197838739245,0.0195122792476,0.0191566095813,0.018782709109,0.0185237673769,0.018194467866,0.0175995296733,0.017072038558,0.0168065857929,0.0163295265811,0.0156018066071,0.0150587636734,0.014542845593,0.0137287595415,0.0131890624966,0.0127127623927,0.0121020997038,0.0115064739392,0.0108184852978,0.010296650865,0.00974654389027,0.00913190439339,0.00855374408561,0.00794838158152,0.00724944242447,0.00672031857283,0.00631284846035,0.00583829139218,0.00537483030998,0.00490529292009,0.00449820193776,0.00407611569877,0.00373436442129,0.0034008437013,0.00310849860513,0.00286145257421,0.00264644063001,0.00240617570134,0.00219543000992,0.0019855904179,0.00178005812104,0.0015682624476,0.00135270894197,0.00121372217687,0.00108512602778,0.000959973641675,0.000842595292792,0.000732474215796,0.000648606435397,0.000567018003692,0.000494007087359,0.000431547303461,0.000379480788794,0.000341144309412,0.000295193231679,0.000270218676725,0.000249309933959,0.000247961126834,0.000266096009609
9,0.4,30,300,1,0.00368956203252,0.00466979039886,0.00568742733564,0.00674025889767,0.00774039706183,0.00878248712599,0.00972618455753,0.0106580763341,0.0114697196039,0.0123516421625,0.0131443595071,0.0140291296505,0.0148948487064,0.0156383558235,0.0163404995182,0.0169507106824,0.0176414216759,0.0182428344167,0.018634524003,0.0193029590348,0.0196427061699,0.0201038316634,0.0203527805498,0.0204981686731,0.0208609435678,0.0211246469315,0.0212413729874,0.0212899066435,0.021236859046,0.0211955221659,0.0210651132769,0.0206728708396,0.020523353472,0.020452365666,0.0201639195356,0.0199062923171,0.0196710370887,0.0192769183193,0.0187670546579,0.0183497553351,0.0178760946494,0.0173654050537,0.0169001147601,0.0163760105058,0.0158581159661,0.0154590102412,0.015012994517,0.0143430464412,0.0137568609949,0.0134051166825,0.0128923025472,0.0121720684115,0.0116277768723,0.0111205714284,0.0103831485389,0.00988176268484,0.00944147959977,0.00891060723993,0.00839975692024,0.00782790498302,0.00739636312064,0.00695056707282,0.00646730302614,0.00601608145827,0.00555239538443,0.00503179362424,0.00463989970856,0.00433792301297,0.00399523472271,0.00366420927808,0.0033329172194,0.00304912250488,0.00275775749663,0.00252401649357,0.00229807593844,0.00210040250773,0.00193526909126,0.00179244372779,0.00163322565169,0.00149441314763,0.00135622985496,0.00122114032097,0.00108178479323,0.000939821264751,0.000849154116479,0.000764932864784,0.00068271667196,0.000605174765156,0.000532118139724,0.000476554952162,0.00042172300531,0.000372693386601,0.000330381008548,0.000294740868592,0.000268574587191,0.000236377851433,0.000219414106388,0.000205631928612,0.000206792861549,0.000223871989685
